Metric,avg,min,max,sum,p1,p5,p10,p25,p50,p75,p90,p95,p99,std
OSL Mismatch Diff % (%),0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
Output Sequence Length (tokens),487.67,294.00,676.00,1463.00,297.98,313.90,333.80,393.50,493.00,584.50,639.40,657.70,672.34,156.00
Output Token Throughput Per User (tokens/sec/user),28.90,28.74,29.14,86.70,28.74,28.75,28.76,28.78,28.82,28.98,29.08,29.11,29.13,0.17
Prefill Throughput Per User (tokens/sec/user),2066.14,167.12,3293.82,6198.43,218.53,424.16,681.20,1452.31,2737.49,3015.65,3182.55,3238.19,3282.69,1361.88
Reasoning Token Count (tokens),487.67,294.00,676.00,1463.00,297.98,313.90,333.80,393.50,493.00,584.50,639.40,657.70,672.34,156.00
Request Latency (ms),17095.50,10314.51,23591.32,51286.50,10455.84,11021.13,11727.74,13847.59,17380.66,20485.99,22349.19,22970.25,23467.11,5423.98
Time to First Token (ms),224.69,107.71,306.64,674.07,110.75,122.91,138.11,183.72,259.73,283.18,297.25,301.94,305.70,84.91
Time to Second Token (ms),34.75,34.12,35.62,104.25,34.13,34.16,34.20,34.31,34.51,35.06,35.39,35.51,35.59,0.63
Tokens In Flight (tokens),757.19,0.00,1503.00,,,,,,764.00,,1354.00,1428.00,1487.00,432.33

Metric,Value
Benchmark Duration (sec),51.29
Input Token Throughput (tokens/sec),33.90
OSL Mismatch Count,0.00
Output Token Throughput (tokens/sec),28.52
Request Count,3.00
Request Throughput (requests/sec),0.06
Total Input Sequence Length (tokens),1739.00
Total Output Sequence Length (tokens),1463.00
Total Reasoning Tokens (tokens),1463.00
Total Token Throughput (tokens/sec),62.42
