Metric,avg,min,max,sum,p1,p5,p10,p25,p50,p75,p90,p95,p99,std
HTTP Receiving (ms),2798.64,2253.34,3177.17,8395.92,2267.58,2324.55,2395.75,2609.37,2965.41,3071.29,3134.82,3156.00,3172.94,395.16
HTTP Sending (ms),1.77,1.32,2.28,5.30,1.33,1.36,1.40,1.51,1.69,1.99,2.17,2.23,2.27,0.40
HTTP Total Time (ms),2945.74,2401.71,3322.37,8837.21,2415.94,2472.85,2544.00,2757.42,3113.12,3217.75,3280.52,3301.45,3318.19,394.05
HTTP Waiting (TTFB) (ms),143.53,142.59,144.42,430.58,142.61,142.69,142.79,143.08,143.57,144.00,144.25,144.34,144.41,0.75
Input Sequence Length (tokens),13.00,11.00,16.00,39.00,11.02,11.10,11.20,11.50,12.00,14.00,15.20,15.60,15.92,2.16
Inter Chunk Latency (ms),19.62,2.44,24.74,8395.70,12.61,15.74,16.58,18.00,20.35,21.34,22.04,22.78,23.84,2.54
Inter Token Latency (ms),19.74,18.91,20.67,59.22,18.93,18.98,19.06,19.27,19.64,20.15,20.47,20.57,20.65,0.72
OSL Mismatch Diff % (%),0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
Output Sequence Length (tokens),143.67,110.00,169.00,431.00,110.84,114.20,118.40,131.00,152.00,160.50,165.60,167.30,168.66,24.80
Output Token Throughput Per User (tokens/sec/user),50.72,48.37,52.88,152.17,48.43,48.63,48.88,49.65,50.92,51.90,52.49,52.68,52.84,1.84
Prefill Throughput Per User (tokens/sec/user),89.21,76.30,109.40,267.63,76.41,76.86,77.43,79.12,81.93,95.66,103.90,106.65,108.85,14.46
Reasoning Token Count (tokens),143.67,110.00,169.00,431.00,110.84,114.20,118.40,131.00,152.00,160.50,165.60,167.30,168.66,24.80
Request Latency (ms),2944.20,2399.50,3321.31,8832.59,2413.74,2470.72,2541.95,2755.64,3111.78,3216.55,3279.41,3300.36,3317.12,394.55
Time to First Token (ms),145.63,144.17,146.46,436.89,144.21,144.38,144.59,145.21,146.26,146.36,146.42,146.44,146.46,1.04
Time to Second Token (ms),12.80,2.44,18.01,38.41,2.75,3.99,5.54,10.20,17.96,17.99,18.00,18.01,18.01,7.33
Tokens In Flight (tokens),214.63,0.00,370.00,,,,,,235.00,,324.00,343.00,364.00,92.93

Metric,Value
Benchmark Duration (sec),3.32
Input Token Throughput (tokens/sec),11.73
OSL Mismatch Count,0.00
Output Token Throughput (tokens/sec),129.65
Request Count,3.00
Request Throughput (requests/sec),0.90
Total Input Sequence Length (tokens),39.00
Total Output Sequence Length (tokens),431.00
Total Reasoning Tokens (tokens),431.00
Total Token Throughput (tokens/sec),141.38
